TEMPORADA,# NIDO,ESPECIE,# HUEVOS,FECHA DE COLECTA,FECHA DE NACIMIENTO,CRIAS LOGRADAS,CRIAS NO LOGRADAS,ADOPTA,MES,AÑO,TASA DE SUPERVIVENCIA,,CRIAS LOGRADAS_1,,,,y = 19.872 + 1.280(Especie) + 0.012(Fecha) - 8.428(Temporada) - 0.008(Nido) + 0.851(Huevos)
A,1297,GOLFINA,90,30/09/2022,14/11/2022,87,3,,11,2022,96.67%,,79.6453,,,,
A,1298,GOLFINA,128,30/09/2022,14/11/2022,124,4,,11,2022,96.88%,,112.07184,,,,
A,1299,GOLFINA,62,30/09/2022,14/11/2022,60,2,,11,2022,96.77%,,55.75206,,,,
A,1300,GOLFINA,105,30/09/2022,14/11/2022,103,2,,11,2022,98.10%,,92.44525,,,,
A,1301,GOLFINA,90,01/10/2022,15/11/2022,90,0,,11,2022,100.00%,,79.6453,,,,
A,1302,GOLFINA,100,01/10/2022,15/11/2022,97,3,,11,2022,97.00%,,88.1786,,,,
A,1303,GOLFINA,86,01/10/2022,15/11/2022,83,3,,11,2022,96.51%,,76.23198,,,,
A,1304,GOLFINA,70,01/10/2022,15/11/2022,66,4,,11,2022,94.29%,,62.5787,,,,
A,1305,GOLFINA,68,01/10/2022,15/11/2022,62,6,,11,2022,91.18%,,60.87204,,,,
A,1306,GOLFINA,96,01/10/2022,15/11/2022,89,7,,11,2022,92.71%,,84.76528,,,,
A,1307,GOLFINA,100,01/10/2022,15/11/2022,94,6,,11,2022,94.00%,,88.1786,,,,
A,1308,GOLFINA,92,01/10/2022,15/11/2022,90,2,,11,2022,97.83%,,81.35196,,,,
A,1309,GOLFINA,81,01/10/2022,15/11/2022,80,1,,11,2022,98.77%,,71.96533,,,,
A,1310,GOLFINA,80,01/10/2022,15/11/2022,76,4,,11,2022,95.00%,,71.112,,,,
A,1311,GOLFINA,96,01/10/2022,15/11/2022,91,5,,11,2022,94.79%,,84.76528,,,,
A,1312,GOLFINA,86,02/10/2022,16/11/2022,82,4,,11,2022,95.35%,,76.23198,,,,
A,1313,GOLFINA,99,02/10/2022,16/11/2022,94,5,,11,2022,94.95%,,87.32527,,,,
A,1314,GOLFINA,120,02/10/2022,16/11/2022,114,6,,11,2022,95.00%,,105.2452,,,,
A,1315,GOLFINA,100,02/10/2022,16/11/2022,97,3,,11,2022,97.00%,,88.1786,,,,
A,1316,GOLFINA,90,02/10/2022,16/11/2022,86,4,,11,2022,95.56%,,79.6453,,,,
A,1317,GOLFINA,98,02/10/2022,16/11/2022,93,5,,11,2022,94.90%,,86.47194,,,,
A,1318,GOLFINA,66,02/10/2022,16/11/2022,64,2,,11,2022,96.97%,,59.16538,,,,
A,1319,GOLFINA,103,02/10/2022,16/11/2022,100,3,,11,2022,97.09%,,90.73859,,,,
A,1320,GOLFINA,99,02/10/2022,16/11/2022,92,7,,11,2022,92.93%,,87.32527,,,,
A,1321,GOLFINA,39,02/10/2022,16/11/2022,19,20,,11,2022,48.72%,,36.12547,,,,
A,1322,GOLFINA,118,02/10/2022,16/11/2022,112,6,,11,2022,94.92%,,103.53854,,,,
A,1323,GOLFINA,96,02/10/2022,16/11/2022,95,1,,11,2022,98.96%,,84.76528,,,,
A,1324,GOLFINA,103,02/10/2022,16/11/2022,100,3,,11,2022,97.09%,,90.73859,,,,
A,1325,GOLFINA,101,02/10/2022,16/11/2022,99,2,,11,2022,98.02%,,89.03193,,,,
A,1326,GOLFINA,98,02/10/2022,16/11/2022,93,5,,11,2022,94.90%,,86.47194,,,,
A,1327,GOLFINA,50,02/10/2022,16/11/2022,47,3,,11,2022,94.00%,,45.5121,,,,
A,1328,GOLFINA,50,02/10/2022,16/11/2022,46,4,,11,2022,92.00%,,45.5121,,,,
A,1329,GOLFINA,120,02/10/2022,16/11/2022,115,5,,11,2022,95.83%,,105.2452,,,,
A,1330,GOLFINA,80,02/10/2022,16/11/2022,80,0,,11,2022,100.00%,,71.112,,,,
A,1331,GOLFINA,100,02/10/2022,16/11/2022,96,4,,11,2022,96.00%,,88.1786,,,,
A,1332,GOLFINA,115,03/10/2022,17/11/2022,113,2,,11,2022,98.26%,,100.97855,,,,
A,1333,GOLFINA,79,03/10/2022,17/11/2022,75,4,,11,2022,94.94%,,70.25867,,,,
A,1334,GOLFINA,103,03/10/2022,17/11/2022,102,1,,11,2022,99.03%,,90.73859,,,,
A,1335,GOLFINA,90,03/10/2022,17/11/2022,90,0,,11,2022,100.00%,,79.6453,,,,
A,1336,GOLFINA,68,03/10/2022,17/11/2022,64,4,,11,2022,94.12%,,60.87204,,,,
A,1337,GOLFINA,81,03/10/2022,17/11/2022,80,1,,11,2022,98.77%,,71.96533,,,,
A,1338,GOLFINA,100,03/10/2022,17/11/2022,98,2,,11,2022,98.00%,,88.1786,,,,
A,1339,GOLFINA,99,03/10/2022,17/11/2022,94,5,,11,2022,94.95%,,87.32527,,,,
A,1340,GOLFINA,69,03/10/2022,17/11/2022,66,3,,11,2022,95.65%,,61.72537,,,,
A,1341,GOLFINA,77,03/10/2022,17/11/2022,73,4,,11,2022,94.81%,,68.55201,,,,
A,1342,NEGRA,98,03/10/2022,17/11/2022,94,4,,11,2022,95.92%,,86.47194,,,,
A,1343,GOLFINA,78,03/10/2022,17/11/2022,76,2,,11,2022,97.44%,,69.40534,,,,
A,1344,GOLFINA,80,03/10/2022,17/11/2022,75,5,,11,2022,93.75%,,71.112,,,,
A,1345,GOLFINA,120,03/10/2022,17/11/2022,116,4,,11,2022,96.67%,,105.2452,,,,
A,1346,GOLFINA,110,03/10/2022,17/11/2022,103,7,,11,2022,93.64%,,96.7119,,,,
A,1347,GOLFINA,100,03/10/2022,17/11/2022,100,0,,11,2022,100.00%,,88.1786,,,,
A,1348,GOLFINA,103,03/10/2022,17/11/2022,100,3,,11,2022,97.09%,,90.73859,,,,
A,1349,GOLFINA,115,03/10/2022,17/11/2022,114,1,,11,2022,99.13%,,100.97855,,,,
A,1350,GOLFINA,70,03/10/2022,17/11/2022,68,2,,11,2022,97.14%,,62.5787,,,,
A,1351,GOLFINA,70,03/10/2022,17/11/2022,66,4,,11,2022,94.29%,,62.5787,,,,
A,1352,GOLFINA,100,03/10/2022,17/11/2022,89,11,,11,2022,89.00%,,88.1786,,,,
A,1353,GOLFINA,80,03/10/2022,17/11/2022,78,2,,11,2022,97.50%,,71.112,,,,
A,1354,GOLFINA,75,03/10/2022,17/11/2022,72,3,,11,2022,96.00%,,66.84535,,,,
A,1355,GOLFINA,81,03/10/2022,17/11/2022,80,1,,11,2022,98.77%,,71.96533,,,,
A,1356,GOLFINA,64,03/10/2022,17/11/2022,64,0,,11,2022,100.00%,,57.45872,,,,
A,1357,GOLFINA,59,03/10/2022,17/11/2022,55,4,,11,2022,93.22%,,53.19207,,,,
A,1358,GOLFINA,88,03/10/2022,17/11/2022,82,6,,11,2022,93.18%,,77.93864,,,,
A,1359,GOLFINA,67,03/10/2022,17/11/2022,66,1,,11,2022,98.51%,,60.01871,,,,
A,1360,GOLFINA,98,03/10/2022,17/11/2022,91,7,,11,2022,92.86%,,86.47194,,,,
A,1361,GOLFINA,100,03/10/2022,17/11/2022,94,6,,11,2022,94.00%,,88.1786,,,,
A,1362,GOLFINA,90,03/10/2022,17/11/2022,90,0,,11,2022,100.00%,,79.6453,,,,
A,1363,GOLFINA,95,03/10/2022,17/11/2022,93,2,,11,2022,97.89%,,83.91195,,,,
A,1364,GOLFINA,75,03/10/2022,17/11/2022,72,3,,11,2022,96.00%,,66.84535,,,,
A,1365,GOLFINA,100,03/10/2022,17/11/2022,93,7,,11,2022,93.00%,,88.1786,,,,
A,1366,GOLFINA,70,03/10/2022,17/11/2022,68,2,,11,2022,97.14%,,62.5787,,,,
A,1367,GOLFINA,90,03/10/2022,17/11/2022,86,4,,11,2022,95.56%,,79.6453,,,,
A,1368,GOLFINA,75,03/10/2022,17/11/2022,72,3,,11,2022,96.00%,,66.84535,,,,
A,1369,GOLFINA,90,03/10/2022,17/11/2022,86,4,,11,2022,95.56%,,79.6453,,,,
A,1370,GOLFINA,105,03/10/2022,17/11/2022,102,3,,11,2022,97.14%,,92.44525,,,,
A,1371,GOLFINA,98,03/10/2022,17/11/2022,94,4,,11,2022,95.92%,,86.47194,,,,
A,1372,GOLFINA,89,03/10/2022,17/11/2022,85,4,,11,2022,95.51%,,78.79197,,,,
A,1373,GOLFINA,110,03/10/2022,17/11/2022,102,8,,11,2022,92.73%,,96.7119,,,,
A,1374,GOLFINA,107,03/10/2022,17/11/2022,105,2,,11,2022,98.13%,,94.15191,,,,
A,1375,GOLFINA,80,03/10/2022,17/11/2022,80,0,,11,2022,100.00%,,71.112,,,,
A,1376,GOLFINA,85,03/10/2022,17/11/2022,82,3,,11,2022,96.47%,,75.37865,,,,
A,1377,GOLFINA,103,03/10/2022,17/11/2022,101,2,,11,2022,98.06%,,90.73859,,,,
A,1378,GOLFINA,115,03/10/2022,17/11/2022,106,9,,11,2022,92.17%,,100.97855,,,,
A,1379,GOLFINA,99,03/10/2022,17/11/2022,94,5,,11,2022,94.95%,,87.32527,,,,
A,1380,GOLFINA,78,03/10/2022,17/11/2022,76,2,,11,2022,97.44%,,69.40534,,,,
A,1381,GOLFINA,77,04/10/2022,18/11/2022,73,4,,11,2022,94.81%,,68.55201,,,,
A,1382,GOLFINA,115,04/10/2022,18/11/2022,112,3,,11,2022,97.39%,,100.97855,,,,
A,1383,GOLFINA,105,04/10/2022,18/11/2022,101,4,,11,2022,96.19%,,92.44525,,,,
A,1384,GOLFINA,96,04/10/2022,18/11/2022,94,2,,11,2022,97.92%,,84.76528,,,,
A,1385,GOLFINA,90,04/10/2022,18/11/2022,90,0,,11,2022,100.00%,,79.6453,,,,
A,1386,GOLFINA,87,04/10/2022,18/11/2022,87,0,,11,2022,100.00%,,77.08531,,,,
A,1387,GOLFINA,110,04/10/2022,18/11/2022,103,7,,11,2022,93.64%,,96.7119,,,,
A,1388,GOLFINA,96,04/10/2022,18/11/2022,91,5,,11,2022,94.79%,,84.76528,,,,
A,1389,GOLFINA,105,04/10/2022,18/11/2022,102,3,,11,2022,97.14%,,92.44525,,,,
A,1390,GOLFINA,89,04/10/2022,18/11/2022,83,6,,11,2022,93.26%,,78.79197,,,,
A,1391,GOLFINA,100,04/10/2022,18/11/2022,97,3,,11,2022,97.00%,,88.1786,,,,
A,1392,GOLFINA,90,04/10/2022,18/11/2022,90,0,,11,2022,100.00%,,79.6453,,,,
A,1393,GOLFINA,101,04/10/2022,18/11/2022,100,1,,11,2022,99.01%,,89.03193,,,,
A,1394,GOLFINA,90,04/10/2022,18/11/2022,90,0,,11,2022,100.00%,,79.6453,,,,
A,1395,GOLFINA,97,04/10/2022,18/11/2022,94,3,,11,2022,96.91%,,85.61861,,,,
A,1396,GOLFINA,90,04/10/2022,18/11/2022,87,3,,11,2022,96.67%,,79.6453,,,,
A,1397,GOLFINA,112,04/10/2022,18/11/2022,109,3,,11,2022,97.32%,,98.41856,,,,
A,1398,GOLFINA,85,04/10/2022,18/11/2022,81,4,,11,2022,95.29%,,75.37865,,,,
A,1399,GOLFINA,91,04/10/2022,18/11/2022,85,6,,11,2022,93.41%,,80.49863,,,,
A,1400,GOLFINA,80,04/10/2022,18/11/2022,76,4,,11,2022,95.00%,,71.112,,,,
A,1401,GOLFINA,71,04/10/2022,18/11/2022,70,1,,11,2022,98.59%,,63.43203,,,,
A,1402,GOLFINA,113,04/10/2022,18/11/2022,106,7,,11,2022,93.81%,,99.27189,,,,
A,1403,GOLFINA,79,04/10/2022,18/11/2022,76,3,,11,2022,96.20%,,70.25867,,,,
A,1404,GOLFINA,102,04/10/2022,18/11/2022,100,2,,11,2022,98.04%,,89.88526,,,,
A,1405,GOLFINA,83,04/10/2022,18/11/2022,80,3,,11,2022,96.39%,,73.67199,,,,
A,1406,GOLFINA,97,04/10/2022,18/11/2022,93,4,,11,2022,95.88%,,85.61861,,,,
A,1407,GOLFINA,69,04/10/2022,18/11/2022,66,3,,11,2022,95.65%,,61.72537,,,,
A,1408,GOLFINA,40,04/10/2022,18/11/2022,40,0,,11,2022,100.00%,,36.9788,,,,
A,1409,GOLFINA,56,04/10/2022,18/11/2022,48,8,,11,2022,85.71%,,50.63208,,,,
A,1410,GOLFINA,73,04/10/2022,18/11/2022,70,3,,11,2022,95.89%,,65.13869,,,,
A,1411,GOLFINA,80,04/10/2022,18/11/2022,78,2,,11,2022,97.50%,,71.112,,,,
A,1412,GOLFINA,80,05/10/2022,19/11/2022,74,6,,11,2022,92.50%,,71.112,,,,
A,1413,GOLFINA,96,05/10/2022,19/11/2022,92,4,,11,2022,95.83%,,84.76528,,,,
A,1414,GOLFINA,78,05/10/2022,19/11/2022,73,5,,11,2022,93.59%,,69.40534,,,,
A,1415,GOLFINA,100,05/10/2022,19/11/2022,96,4,,11,2022,96.00%,,88.1786,,,,
A,1416,GOLFINA,97,05/10/2022,19/11/2022,92,5,,11,2022,94.85%,,85.61861,,,,
A,1417,GOLFINA,88,05/10/2022,19/11/2022,84,4,,11,2022,95.45%,,77.93864,,,,
A,1418,GOLFINA,90,05/10/2022,19/11/2022,88,2,,11,2022,97.78%,,79.6453,,,,
A,1419,GOLFINA,76,05/10/2022,19/11/2022,74,2,,11,2022,97.37%,,67.69868,,,,
A,1420,GOLFINA,100,05/10/2022,19/11/2022,100,0,,11,2022,100.00%,,88.1786,,,,
A,1421,GOLFINA,102,05/10/2022,19/11/2022,99,3,,11,2022,97.06%,,89.88526,,,,
A,1422,GOLFINA,97,05/10/2022,19/11/2022,91,6,,11,2022,93.81%,,85.61861,,,,
A,1423,GOLFINA,88,05/10/2022,19/11/2022,83,5,,11,2022,94.32%,,77.93864,,,,
A,1424,GOLFINA,105,06/10/2022,20/11/2022,102,3,,11,2022,97.14%,,92.44525,,,,
A,1425,GOLFINA,120,06/10/2022,20/11/2022,109,11,,11,2022,90.83%,,105.2452,,,,
A,1426,GOLFINA,80,06/10/2022,20/11/2022,78,2,,11,2022,97.50%,,71.112,,,,
A,1427,GOLFINA,100,06/10/2022,20/11/2022,97,3,,11,2022,97.00%,,88.1786,,,,
A,1428,GOLFINA,63,06/10/2022,20/11/2022,60,3,,11,2022,95.24%,,56.60539,,,,
A,1429,GOLFINA,89,06/10/2022,20/11/2022,86,3,,11,2022,96.63%,,78.79197,,,,
A,1430,GOLFINA,97,06/10/2022,20/11/2022,91,6,,11,2022,93.81%,,85.61861,,,,
A,1431,GOLFINA,100,06/10/2022,20/11/2022,97,3,,11,2022,97.00%,,88.1786,,,,
A,1432,GOLFINA,86,06/10/2022,20/11/2022,82,4,,11,2022,95.35%,,76.23198,,,,
A,1433,GOLFINA,98,06/10/2022,20/11/2022,94,4,,11,2022,95.92%,,86.47194,,,,
A,1434,GOLFINA,79,06/10/2022,20/11/2022,77,2,,11,2022,97.47%,,70.25867,,,,
A,1435,GOLFINA,110,06/10/2022,20/11/2022,102,8,,11,2022,92.73%,,96.7119,,,,
A,1436,GOLFINA,87,06/10/2022,20/11/2022,86,1,,11,2022,98.85%,,77.08531,,,,
A,1437,GOLFINA,66,06/10/2022,20/11/2022,64,2,,11,2022,96.97%,,59.16538,,,,
A,1438,GOLFINA,79,06/10/2022,20/11/2022,73,6,,11,2022,92.41%,,70.25867,,,,
A,1439,GOLFINA,106,06/10/2022,20/11/2022,101,5,,11,2022,95.28%,,93.29858,,,,
A,1440,GOLFINA,97,06/10/2022,20/11/2022,94,3,,11,2022,96.91%,,85.61861,,,,
A,1441,GOLFINA,90,06/10/2022,20/11/2022,90,0,,11,2022,100.00%,,79.6453,,,,
A,1442,GOLFINA,81,06/10/2022,20/11/2022,80,1,,11,2022,98.77%,,71.96533,,,,
A,1443,GOLFINA,78,06/10/2022,20/11/2022,76,2,,11,2022,97.44%,,69.40534,,,,
A,1444,GOLFINA,103,06/10/2022,20/11/2022,99,4,,11,2022,96.12%,,90.73859,,,,
A,1445,GOLFINA,93,06/10/2022,20/11/2022,90,3,,11,2022,96.77%,,82.20529,,,,
A,1446,GOLFINA,104,06/10/2022,20/11/2022,100,4,,11,2022,96.15%,,91.59192,,,,
A,1447,GOLFINA,112,07/10/2022,21/11/2022,108,4,,11,2022,96.43%,,98.41856,,,,
A,1448,GOLFINA,96,07/10/2022,21/11/2022,91,5,,11,2022,94.79%,,84.76528,,,,
A,1449,GOLFINA,102,07/10/2022,21/11/2022,97,5,,11,2022,95.10%,,89.88526,,,,
A,1450,GOLFINA,104,07/10/2022,21/11/2022,101,3,,11,2022,97.12%,,91.59192,,,,
A,1451,GOLFINA,26,07/10/2022,21/11/2022,20,6,,11,2022,76.92%,,25.03218,,,,
A,1452,GOLFINA,87,07/10/2022,21/11/2022,82,5,,11,2022,94.25%,,77.08531,,,,
A,1453,GOLFINA,88,07/10/2022,21/11/2022,82,6,,11,2022,93.18%,,77.93864,,,,
A,1454,GOLFINA,96,07/10/2022,21/11/2022,91,5,,11,2022,94.79%,,84.76528,,,,
A,1455,GOLFINA,102,07/10/2022,21/11/2022,97,5,,11,2022,95.10%,,89.88526,,,,
A,1456,GOLFINA,38,07/10/2022,21/11/2022,33,5,,11,2022,86.84%,,35.27214,,,,
A,1457,GOLFINA,96,07/10/2022,21/11/2022,91,5,,11,2022,94.79%,,84.76528,,,,
A,1458,GOLFINA,95,07/10/2022,21/11/2022,94,1,,11,2022,98.95%,,83.91195,,,,
A,1459,GOLFINA,65,07/10/2022,21/11/2022,64,1,,11,2022,98.46%,,58.31205,,,,
A,1460,GOLFINA,68,07/10/2022,21/11/2022,66,2,,11,2022,97.06%,,60.87204,,,,
A,1461,GOLFINA,94,08/10/2022,22/11/2022,91,3,,11,2022,96.81%,,83.05862,,,,
A,1462,GOLFINA,89,08/10/2022,22/11/2022,82,7,,11,2022,92.13%,,78.79197,,,,
A,1463,GOLFINA,90,08/10/2022,22/11/2022,87,3,,11,2022,96.67%,,79.6453,,,,
A,1464,GOLFINA,98,08/10/2022,22/11/2022,91,7,,11,2022,92.86%,,86.47194,,,,
A,1465,GOLFINA,90,08/10/2022,22/11/2022,88,2,,11,2022,97.78%,,79.6453,,,,
A,1466,GOLFINA,96,08/10/2022,22/11/2022,91,5,,11,2022,94.79%,,84.76528,,,,
A,1467,GOLFINA,81,08/10/2022,22/11/2022,79,2,,11,2022,97.53%,,71.96533,,,,
A,1468,GOLFINA,97,08/10/2022,22/11/2022,92,5,,11,2022,94.85%,,85.61861,,,,
A,1469,GOLFINA,105,08/10/2022,22/11/2022,100,5,,11,2022,95.24%,,92.44525,,,,
A,1470,GOLFINA,96,08/10/2022,22/11/2022,91,5,,11,2022,94.79%,,84.76528,,,,
A,1471,GOLFINA,100,08/10/2022,22/11/2022,97,3,,11,2022,97.00%,,88.1786,,,,
A,1472,GOLFINA,17,08/10/2022,22/11/2022,15,2,,11,2022,88.24%,,17.35221,,,,
A,1473,GOLFINA,98,08/10/2022,22/11/2022,96,2,,11,2022,97.96%,,86.47194,,,,
A,1474,GOLFINA,112,08/10/2022,22/11/2022,109,3,,11,2022,97.32%,,98.41856,,,,
A,1475,GOLFINA,52,08/10/2022,22/11/2022,49,3,,11,2022,94.23%,,47.21876,,,,
A,1476,GOLFINA,106,08/10/2022,22/11/2022,102,4,,11,2022,96.23%,,93.29858,,,,
A,1477,GOLFINA,98,08/10/2022,22/11/2022,96,2,,11,2022,97.96%,,86.47194,,,,
A,1478,GOLFINA,100,08/10/2022,22/11/2022,98,2,,11,2022,98.00%,,88.1786,,,,
A,1479,GOLFINA,80,08/10/2022,22/11/2022,74,6,,11,2022,92.50%,,71.112,,,,
A,1480,GOLFINA,120,08/10/2022,22/11/2022,116,4,,11,2022,96.67%,,105.2452,,,,
A,1481,GOLFINA,90,08/10/2022,22/11/2022,90,0,,11,2022,100.00%,,79.6453,,,,
A,1482,GOLFINA,100,08/10/2022,22/11/2022,98,2,,11,2022,98.00%,,88.1786,,,,
A,1483,GOLFINA,60,08/10/2022,22/11/2022,55,5,,11,2022,91.67%,,54.0454,,,,
A,1484,GOLFINA,110,08/10/2022,22/11/2022,106,4,,11,2022,96.36%,,96.7119,,,,
A,1485,GOLFINA,98,08/10/2022,22/11/2022,94,4,,11,2022,95.92%,,86.47194,,,,
A,1486,GOLFINA,100,08/10/2022,22/11/2022,100,0,,11,2022,100.00%,,88.1786,,,,
A,1487,GOLFINA,100,08/10/2022,22/11/2022,97,3,,11,2022,97.00%,,88.1786,,,,
A,1488,GOLFINA,106,09/10/2022,23/11/2022,102,4,,11,2022,96.23%,,93.29858,,,,
A,1489,GOLFINA,90,09/10/2022,23/11/2022,88,2,,11,2022,97.78%,,79.6453,,,,
A,1490,GOLFINA,98,09/10/2022,23/11/2022,97,1,,11,2022,98.98%,,86.47194,,,,
A,1491,GOLFINA,110,09/10/2022,23/11/2022,105,5,,11,2022,95.45%,,96.7119,,,,
A,1492,GOLFINA,103,09/10/2022,23/11/2022,100,3,,11,2022,97.09%,,90.73859,,,,
A,1493,GOLFINA,76,09/10/2022,23/11/2022,72,4,,11,2022,94.74%,,67.69868,,,,
A,1494,GOLFINA,65,09/10/2022,23/11/2022,61,4,,11,2022,93.85%,,58.31205,,,,
A,1495,GOLFINA,100,09/10/2022,23/11/2022,98,2,,11,2022,98.00%,,88.1786,,,,
A,1496,GOLFINA,77,09/10/2022,23/11/2022,72,5,,11,2022,93.51%,,68.55201,,,,
A,1497,GOLFINA,80,09/10/2022,23/11/2022,80,0,,11,2022,100.00%,,71.112,,,,
A,1498,GOLFINA,91,09/10/2022,23/11/2022,90,1,,11,2022,98.90%,,80.49863,,,,
A,1499,GOLFINA,90,09/10/2022,23/11/2022,88,2,,11,2022,97.78%,,79.6453,,,,
A,1500,GOLFINA,97,09/10/2022,23/11/2022,91,6,,11,2022,93.81%,,85.61861,,,,
A,1501,GOLFINA,100,09/10/2022,23/11/2022,96,4,,11,2022,96.00%,,88.1786,,,,
A,1502,GOLFINA,69,09/10/2022,23/11/2022,61,8,,11,2022,88.41%,,61.72537,,,,
A,1503,GOLFINA,89,09/10/2022,23/11/2022,82,7,,11,2022,92.13%,,78.79197,,,,
A,1504,GOLFINA,67,09/10/2022,23/11/2022,64,3,,11,2022,95.52%,,60.01871,,,,
A,1505,GOLFINA,73,09/10/2022,23/11/2022,70,3,,11,2022,95.89%,,65.13869,,,,
A,1506,GOLFINA,81,09/10/2022,23/11/2022,80,1,,11,2022,98.77%,,71.96533,,,,
A,1507,GOLFINA,90,09/10/2022,23/11/2022,84,6,,11,2022,93.33%,,79.6453,,,,
A,1508,GOLFINA,102,09/10/2022,23/11/2022,100,2,,11,2022,98.04%,,89.88526,,,,
A,1509,GOLFINA,100,09/10/2022,23/11/2022,96,4,,11,2022,96.00%,,88.1786,,,,
A,1510,GOLFINA,85,09/10/2022,23/11/2022,79,6,,11,2022,92.94%,,75.37865,,,,
A,1511,GOLFINA,100,09/10/2022,23/11/2022,89,11,,11,2022,89.00%,,88.1786,,,,
A,1512,GOLFINA,91,09/10/2022,23/11/2022,90,1,,11,2022,98.90%,,80.49863,,,,
A,1513,GOLFINA,88,09/10/2022,23/11/2022,86,2,,11,2022,97.73%,,77.93864,,,,
A,1514,GOLFINA,96,09/10/2022,23/11/2022,94,2,,11,2022,97.92%,,84.76528,,,,
A,1515,GOLFINA,80,09/10/2022,23/11/2022,78,2,,11,2022,97.50%,,71.112,,,,
A,1516,GOLFINA,86,09/10/2022,23/11/2022,81,5,,11,2022,94.19%,,76.23198,,,,
A,1517,GOLFINA,79,09/10/2022,23/11/2022,72,7,,11,2022,91.14%,,70.25867,,,,
A,1518,GOLFINA,95,09/10/2022,23/11/2022,91,4,,11,2022,95.79%,,83.91195,,,,
A,1519,GOLFINA,90,09/10/2022,23/11/2022,90,0,,11,2022,100.00%,,79.6453,,,,
A,1520,GOLFINA,106,09/10/2022,23/11/2022,102,4,,11,2022,96.23%,,93.29858,,,,
A,1521,GOLFINA,98,09/10/2022,23/11/2022,96,2,,11,2022,97.96%,,86.47194,,,,
A,1522,GOLFINA,70,09/10/2022,23/11/2022,70,0,,11,2022,100.00%,,62.5787,,,,
A,1523,GOLFINA,67,09/10/2022,23/11/2022,66,1,,11,2022,98.51%,,60.01871,,,,
A,1524,GOLFINA,100,09/10/2022,23/11/2022,100,0,,11,2022,100.00%,,88.1786,,,,
A,1525,GOLFINA,80,09/10/2022,23/11/2022,80,0,,11,2022,100.00%,,71.112,,,,
A,1526,GOLFINA,90,09/10/2022,23/11/2022,90,0,,11,2022,100.00%,,79.6453,,,,
A,1527,GOLFINA,99,10/10/2022,24/11/2022,96,3,,11,2022,96.97%,,87.32527,,,,
A,1528,GOLFINA,90,10/10/2022,24/11/2022,87,3,,11,2022,96.67%,,79.6453,,,,
A,1529,GOLFINA,54,10/10/2022,24/11/2022,50,4,,11,2022,92.59%,,48.92542,,,,
A,1530,GOLFINA,105,10/10/2022,24/11/2022,101,4,,11,2022,96.19%,,92.44525,,,,
A,1531,GOLFINA,100,10/10/2022,24/11/2022,100,0,,11,2022,100.00%,,88.1786,,,,
A,1532,GOLFINA,96,10/10/2022,24/11/2022,92,4,,11,2022,95.83%,,84.76528,,,,
A,1533,GOLFINA,100,10/10/2022,24/11/2022,93,7,,11,2022,93.00%,,88.1786,,,,
A,1534,GOLFINA,96,10/10/2022,24/11/2022,91,5,,11,2022,94.79%,,84.76528,,,,
A,1535,GOLFINA,89,10/10/2022,24/11/2022,82,7,,11,2022,92.13%,,78.79197,,,,
A,1536,GOLFINA,99,10/10/2022,24/11/2022,91,8,,11,2022,91.92%,,87.32527,,,,
A,1537,GOLFINA,97,10/10/2022,24/11/2022,92,5,,11,2022,94.85%,,85.61861,,,,
A,1538,GOLFINA,102,10/10/2022,24/11/2022,100,2,,11,2022,98.04%,,89.88526,,,,
A,1539,GOLFINA,100,10/10/2022,24/11/2022,97,3,,11,2022,97.00%,,88.1786,,,,
A,1540,GOLFINA,90,10/10/2022,24/11/2022,88,2,,11,2022,97.78%,,79.6453,,,,
A,1541,GOLFINA,98,10/10/2022,24/11/2022,91,7,,11,2022,92.86%,,86.47194,,,,
A,1542,GOLFINA,107,10/10/2022,24/11/2022,102,5,,11,2022,95.33%,,94.15191,,,,
A,1543,GOLFINA,105,10/10/2022,24/11/2022,100,5,,11,2022,95.24%,,92.44525,,,,
A,1544,GOLFINA,83,10/10/2022,24/11/2022,80,3,,11,2022,96.39%,,73.67199,,,,
A,1545,GOLFINA,81,10/10/2022,24/11/2022,80,1,,11,2022,98.77%,,71.96533,,,,
A,1546,GOLFINA,98,10/10/2022,24/11/2022,91,7,,11,2022,92.86%,,86.47194,,,,
A,1547,GOLFINA,58,10/10/2022,24/11/2022,55,3,,11,2022,94.83%,,52.33874,,,,
A,1548,GOLFINA,115,10/10/2022,24/11/2022,112,3,,11,2022,97.39%,,100.97855,,,,
A,1549,GOLFINA,110,10/10/2022,24/11/2022,101,9,,11,2022,91.82%,,96.7119,,,,
A,1550,GOLFINA,95,10/10/2022,24/11/2022,91,4,,11,2022,95.79%,,83.91195,,,,
A,1551,GOLFINA,102,10/10/2022,24/11/2022,100,2,,11,2022,98.04%,,89.88526,,,,
A,1552,GOLFINA,40,10/10/2022,24/11/2022,35,5,,11,2022,87.50%,,36.9788,,,,
A,1553,GOLFINA,110,11/10/2022,25/11/2022,102,8,,11,2022,92.73%,,96.7119,,,,
A,1554,GOLFINA,97,11/10/2022,25/11/2022,94,3,,11,2022,96.91%,,85.61861,,,,
A,1555,GOLFINA,89,11/10/2022,25/11/2022,86,3,,11,2022,96.63%,,78.79197,,,,
A,1556,GOLFINA,66,11/10/2022,25/11/2022,60,6,,11,2022,90.91%,,59.16538,,,,
